0,0.048411984,0.054180466,0.03184883,2.066195E-4,0.04364445,0.042437654,0.015855968,0.09811427,0.0958948,1,0.09933865,0.047561884,0.09426169,0.015013665,0.002849263,0.057411082,0.07991721,0.0023438216,0.06734352,2,0.055297326,0.031402808,0.015610248,0.039219104,0.08108971,0.07731536,0.059921972,0.048564732,0.071468756,3,0.06122496,0.03334529,0.01047641,0.014878089,0.008638668,0.009966642,0.061363857,0.019458855,0.035843827,4,0.058906298,0.033963997,0.009493482,0.030323971,0.033163376,0.012514448,0.08702994,0.028354233,0.064944245,5,0.09597339,0.051159747,0.011344981,0.053058553,0.04203152,0.06261611,0.0011714995,0.0013287902,0.01861165,6,0.09331335,0.024650395,0.05719577,0.06763343,0.031818718,0.09837347,0.006361586,0.0354801,0.01697883,7,0.06904362,0.04734969,0.03475482,0.027000135,0.008970392,0.022375548,0.002148366,0.09726553,0.07358303,8,0.08054826,0.07212595,0.05848036,0.021290857,0.06070329,0.09804343,0.07677018,0.001699704,0.01573493,9,0.04371955,0.08161124,0.079557426,0.039348982,0.08805399,0.070601866,0.08002349,0.030593824,0.08238193,10,0.017386269,0.061683267,0.05574711,0.0067643346,0.096598454,0.035547175,0.039745968,0.09564604,0.08627643,11,0.08836347,0.07015236,0.050335694,0.031235497,0.080513254,0.049808614,0.097540356,0.08035986,0.043773025,12,0.07629107,0.0711025,0.030903613,0.074341305,0.080790356,0.053273104,0.08920041,0.036354225,0.045654614,13,0.0920623,0.06258173,0.09245257,0.013455451,0.039682396,0.07622944,0.074530974,0.02059322,0.09027876,14,0.0460898,0.018274665,0.08624932,0.0608446,0.0033233166,0.03811899,0.04078685,0.04424293,0.03399681
0,0.03432805,0.05425763,0.001251936,0.07744454,0.03486725,0.061228853,0.05262786,0.07275365,0.05261595,1,0.0048438846,0.0019480705,0.03944698,0.09598093,0.0112721445,0.045746766,0.0887364,0.0047015427,0.09281942,2,0.0045893313,0.04442495,0.004954517,0.07345826,0.0696625,0.008965338,0.066299036,0.07103276,0.04178115,3,0.016181003,0.094347134,0.03660261,0.08618679,0.09912592,0.040264852,0.011035127,0.022704404,0.02550118,4,0.00407756,0.03196124,0.052426837,0.09881103,0.07390877,0.08834362,0.08116896,0.06778894,0.024084926,5,0.0030939342,0.010429365,0.078844726,0.0018606782,0.08753814,0.029989516,0.046912797,0.062321294,0.026555812,6,0.05332034,0.07186601,0.09499445,0.055702686,0.09306684,0.08754417,0.025157195,0.04829716,0.07184821,7,0.0637702,0.09025892,0.028270936,0.04023289,0.06379733,0.017226135,0.047263224,0.099889725,0.0033745586,8,0.08387981,0.07938632,0.02118687,0.034520984,0.02257796,0.060157485,0.050977312,0.0661567,0.01590814,9,1.7458797E-4,0.0016206622,0.08193256,0.016518587,0.0882951,0.07608804,0.08815788,0.029342134,0.07352336,10,0.023599088,0.008885902,0.016256249,0.052370854,0.059771083,0.03114741,0.045714807,0.028669875,0.057572167,11,0.06739406,0.018450081,0.05058015,0.04036234,0.03468486,0.0770631,0.051557235,0.09449842,0.09477784,12,0.04316972,0.099343486,0.08850859,0.09307102,0.030247783,0.027757823,0.045383,0.078520365,0.020959418,13,0.044553965,0.051622827,0.05464335,0.034540564,0.06928105,0.08926173,0.020354617,0.027634656,0.024719317,14,0.08335934,0.06895459,0.023499638,0.032333247,0.075554095,0.054149993,0.050568253,0.06354448,0.09215658
0,0.08000672,0.021186937,0.08236841,0.028167874,0.094320685,0.059882987,0.02823494,0.06667535,0.09667574,1,0.01485992,0.07714896,0.06971469,0.063359685,0.07600429,0.032049246,0.053797137,0.09353079,0.033260245,2,0.06491093,0.02521957,0.08046487,0.0058922647,0.033887528,0.039326586,0.0037368238,0.083533265,0.050046854,3,0.057915427,0.07788977,0.050932657,0.018769782,0.08128555,0.08582279,0.0959575,0.05882104,0.02335915,4,0.08444228,0.014020574,0.04602149,0.00223372,0.082389295,0.008373946,0.040465154,0.045408554,0.05326439,5,0.062106185,0.073323585,0.09547572,0.07517083,0.035093255,0.00669381,0.07633981,0.04136399,0.024376702,6,0.047625314,0.0018334329,0.09755339,0.020982265,0.01421662,0.05348938,0.009350419,0.040379025,0.02652725,7,0.042789012,0.018759752,0.09119308,0.029822588,0.004658145,0.040307425,0.037779383,0.014566958,0.034534734,8,0.08842993,0.059197374,0.0035075843,0.0759138,0.023772841,0.03253038,0.09171986,0.061692644,0.02162009,9,0.0319402,0.05656594,0.055927657,0.035045587,0.0077352943,0.06611638,0.07528679,0.055968165,0.0033187747,10,0.060025312,0.010432971,0.026581908,0.052785378,0.042421274,0.010921312,0.0678014,0.020630676,0.0052062394,11,0.090054184,0.018553847,0.03508541,0.07815176,0.01594457,0.09446236,0.014535439,0.042973958,0.006393039,12,0.06841659,0.05956649,0.07418339,0.087817185,0.09716232,0.07092024,0.013902622,0.070505545,0.02435853,13,0.04913879,0.0045788707,0.01930352,0.04048767,0.08070524,0.06828044,0.017373795,0.09085927,0.084172755,14,0.08012066,0.08996315,0.016900193,0.0823864,0.0019400477,0.0077513037,0.038067967,0.06447328,0.0882378
0,0.0981111,0.047579546,0.09850074,0.0012402236,0.017378282,0.096725896,0.09633782,0.028646957,0.049081475,1,0.056982737,0.078150935,0.046198577,0.0588907,0.026238,0.028341418,0.08893682,0.045225084,0.06800271,2,0.07678373,0.07515587,0.024524104,0.054513015,0.02959922,0.087374516,0.02802726,0.08130801,0.02097264,3,0.06131754,0.0129374685,0.066318445,0.06778851,0.074500605,0.04489111,0.09397315,0.043236136,0.08884831,4,0.06251699,0.09939649,0.0998872,0.049271286,0.036041647,0.02143374,0.03290657,0.05533098,0.04792712,5,0.021968376,0.07033123,0.09486125,0.028005296,0.09349534,0.08359471,0.052280724,0.0033501089,0.021918315,6,0.014488536,0.038405098,0.08313199,0.01090281,0.0818807,0.006707853,0.049978744,0.01008417,0.07488822,7,0.07249574,0.04959504,0.03020922,0.07773905,0.034929764,0.091193154,0.065169744,0.05471971,0.018068885,8,0.06365974,0.035100598,0.014860392,0.09013313,0.05575685,0.033983,0.059104037,0.04874478,0.0052439095,9,0.01992612,0.044249147,0.06752142,0.040871322,0.0025009692,0.012609446,0.03857994,0.040810905,0.040965457,10,0.055071484,0.025364125,0.010193026,0.021579187,0.057034783,0.07718083,0.061519153,0.030072605,0.040964205,11,0.06660222,0.012455547,0.012710405,0.010886478,0.0922638,0.021159584,0.07766293,0.050180025,0.02308458,12,0.043759663,0.035701893,0.054050304,0.05985517,0.06822168,0.07851814,0.044291973,0.06150506,0.013985532,13,0.049417295,0.039241236,0.0473982,0.05296563,0.035196938,0.08558914,0.090732045,0.023497099,0.038657375,14,0.030870318,0.018553477,0.0045079114,0.054457087,0.06287941,0.010046428,0.045103658,0.08747743,0.052229434
0,0.08248779,0.012777662,0.030132037,0.09302248,0.090184644,0.009539932,0.07128416,0.012885302,0.0034363926,1,0.0044870796,0.043620445,0.082414,0.0361291,0.08731459,0.025605708,0.041145563,0.07613666,0.039255124,2,0.058321945,0.087468565,0.046333216,0.011687333,0.024555523,0.057969697,0.062480588,0.09416278,0.006962246,3,0.09558773,7.9905985E-5,0.02013225,0.04587977,4.671812E-4,0.010540402,0.0074838577,0.060684968,0.09164276,4,0.048870355,0.08195619,0.05531145,0.09758623,0.059455775,0.037520815,0.06676294,0.078997165,0.03952722,5,0.056919128,0.04627995,0.08512457,0.09696506,0.025227915,0.06331613,0.031021137,0.06500419,0.03528876,6,0.08509782,0.0692983,0.03694722,0.0395604,0.010924548,0.054928113,0.051302962,0.064068615,0.029681731,7,0.09824042,0.003389263,0.006934059,0.049420465,0.06965329,0.023114318,0.059901703,0.08692883,0.09886487,8,0.016560268,0.05846439,0.066096716,0.065906025,0.02098931,0.08468117,0.083264194,0.09915161,0.066431046,9,0.020684224,0.03510489,0.0014359772,0.039237894,0.04559791,0.08122725,0.042542744,0.074798964,0.02941528,10,0.038152087,0.019128751,0.036027353,0.07479702,0.016033119,0.04748969,0.02289765,0.0818907,0.0797634,11,0.0773966,0.024827808,0.0023433089,0.044012643,0.09899657,0.06858743,0.09189911,0.07612951,0.06205346,12,0.020716269,0.09688185,0.0072954474,0.0507346,0.07953065,0.06639944,0.07893509,0.089193314,0.081129074,13,0.053422444,0.078221515,0.037140984,0.06951411,0.061800182,0.010378456,0.09717667,0.009959561,0.0138630625,14,1.7637014E-4,0.034071665,0.0366867,0.060192484,0.04189412,0.083639584,0.03139456,0.07429533,0.04725976
0,0.05113429,0.017462527,0.07997769,0.032573335,0.021556746,0.024756987,0.031206716,0.089241266,0.09830798,1,0.044923037,0.03881687,0.023117233,0.04409706,0.05967477,0.044921745,0.06802435,0.055678714,0.037866663,2,0.028201133,0.049625657,0.022385519,0.057445507,0.062153835,0.0155217,0.0034201085,0.07793273,0.06931253,3,0.0058058263,0.076175354,0.04090456,0.069458105,0.022244817,0.025849748,0.038031764,0.037992675,0.024309939,4,0.07215668,0.020427834,0.052559175,0.079529814,0.0456872,0.09424042,0.04239177,0.021319086,0.07790492,5,0.057094134,0.04976232,0.07997189,0.065780066,0.036692243,0.027733017,0.09380899,0.042054288,0.016521245,6,0.052137654,0.009358233,0.009370488,0.09301046,0.0065517845,0.041464902,0.01967768,0.09830856,0.022613723,7,0.023399288,0.0891173,0.07690527,0.07830787,0.06354509,0.051643677,0.037277382,0.006768775,0.039506704,8,0.053132832,0.017270904,0.06281555,0.06869876,0.06359998,0.027046233,0.033877116,0.08791697,0.061954726,9,0.0052356063,0.019203167,0.03794037,0.058655143,0.024159927,0.0843673,0.09010542,0.052562416,0.0725255,10,0.06979193,0.021969074,0.09752445,0.056151133,0.038571157,0.016162831,3.046453E-4,0.021039313,0.097799465,11,0.0120667275,0.08370292,0.07219928,0.015573281,0.06988488,0.069344446,0.011920273,0.04882468,0.0652283,12,0.047330964,0.083404265,0.04096558,0.09708409,0.062926956,0.094063446,0.050751645,0.09043222,0.072411604,13,0.0013332128,0.0927857,0.09738007,0.07257666,0.030582642,0.050717402,0.08333701,0.059822857,0.08642246,14,5.446136E-4,0.03707232,0.033023737,0.059090614,0.07295223,0.042862754,0.09370794,0.03770139,0.09956892
0,0.06553866,0.07324378,0.0119945705,0.05716755,0.030612117,0.082048446,0.04392767,0.021951497,0.0561615,1,0.044352286,0.079188965,0.08732376,0.06437762,0.093060166,0.07764876,0.08716719,0.020108914,0.013152147,2,0.06756201,0.06662943,0.05293386,0.06524467,0.0043816688,0.021834219,0.019898409,0.09111719,0.030283093,3,0.01165871,0.07437084,0.025403101,0.0076948823,0.047541797,0.028138941,0.008664096,0.0934409,0.008905441,4,0.010909647,0.022388745,0.0039782524,0.040710777,0.07830112,0.04637141,0.060058422,0.09551049,0.0063603995,5,0.073348984,0.09265537,0.049164277,0.07366425,0.068866156,0.07536428,0.049625345,0.036234636,0.004294127,6,0.09297185,0.025197726,0.017099839,0.07006414,0.022698145,0.05246833,0.081841215,0.019534254,0.09470369,7,0.05038638,0.079394914,0.01456967,0.039111722,0.016416926,0.089259714,0.021671439,0.051847916,0.02831335,8,0.060199745,0.08914413,0.06524693,0.045830786,0.068179004,0.016583335,0.044450216,0.041007858,0.04885043,9,0.033110075,0.06319765,0.038114168,0.08450684,0.09009969,0.085898556,0.06447648,0.09452526,0.0419335,10,0.09409069,0.0030112744,0.015329128,0.037156414,0.011935425,0.04296248,0.08517366,0.032600623,0.05982337,11,0.09772563,0.0874507,0.054176766,0.04505525,0.09315638,0.09066509,0.044030845,0.020395696,0.073025875,12,0.03816585,0.034074645,0.013291108,0.069618516,0.06906837,0.013372493,0.07029804,0.05447642,0.0029283762,13,0.077183686,0.068390705,0.07763134,0.0524761,0.024974901,0.03701328,0.07651405,0.012479973,0.08575026,14,0.085517235,0.05956778,0.0534163,0.01275636,0.058315277,0.027613735,0.092475966,0.019083207,0.0020272792
0,0.014950329,0.008100492,0.0620057,0.04244075,0.0774843,0.08343371,0.059133165,0.04376001,0.076456204,1,0.0015853525,0.097165585,0.0015375912,0.08441761,0.058359765,0.09335808,0.04624346,0.08839861,0.037586957,2,0.0591488,0.08462592,0.04112972,0.0013656437,0.091662094,0.057564843,0.04056164,0.06434349,0.05930983,3,0.043942697,0.0764412,0.0823741,0.034538716,0.028415281,0.00781709,0.0069701434,0.022162955,0.028052187,4,0.020322133,0.014700616,0.07292453,0.032488577,0.025991578,0.050252326,0.03748876,0.07199073,0.05723983,5,0.021035802,0.033135574,0.08545573,0.0973309,0.04711015,0.024243683,0.053076528,0.06564374,0.09877102,6,0.033361964,0.005325049,0.04275015,0.0668007,0.0728433,0.061147004,0.04730895,7.953703E-4,0.086878225,7,0.038193714,0.07194923,0.053031433,0.020308483,0.03523354,0.035508774,0.025614625,0.0824972,0.08712216,8,0.037733007,0.009936249,0.09827461,0.054451384,0.04219547,0.036024112,0.021732558,0.076814406,0.039215337,9,0.00936346,0.08844496,0.04795103,0.031486534,0.06208346,0.042909987,0.06601177,0.029213946,0.020048935,10,0.06741841,0.006747025,0.07902215,0.09170602,0.027066236,0.01762594,0.038348924,0.0070987283,0.08909194,11,0.0669951,0.09554922,0.02470376,0.02853188,0.054278422,0.08531576,0.08293032,0.083798155,0.04928863,12,0.029966325,0.09897575,0.052502185,0.010006207,0.040584683,0.0094485525,0.09202244,0.06675465,0.032215722,13,0.05845354,0.05341839,0.01995715,0.06742753,0.018974304,0.049920637,0.040076476,0.027534699,0.085573934,14,0.04713101,0.07247328,0.07412448,0.085937575,0.062247027,0.09546367,0.09780131,0.05595704,0.06610834
0,0.09368652,0.49005705,0.09656429,0.5498614,0.48606592,0.7735145,0.9961278,0.54258037,0.9265301,1,0.0011492372,0.82649696,0.12770939,0.8453346,0.6636519,0.75293386,0.25507647,0.29749745,0.44029725,2,0.44446206,0.1464585,0.333113,0.6371908,0.9085216,0.8743944,0.38990617,0.78673685,0.12223256,3,0.48912787,0.41063386,0.35842586,0.66719824,0.87896156,0.030949831,0.29653358,0.4698997,0.6782444,4,0.22373968,0.70482445,0.8649726,0.87335855,0.068862736,0.79355013,0.6668095,0.3255852,0.07480079,5,0.7924311,0.3259815,0.2090863,0.5062544,0.7008219,0.46937138,0.8863512,0.6409185,0.40866613,6,0.08753985,0.2674591,0.09699881,0.9792781,0.34858233,0.86264193,0.71314365,0.89734024,0.21892822,7,0.68316346,0.17281908,0.55771023,0.7246793,0.23193973,0.42228442,0.23507875,0.9813107,0.45122272,8,0.6973895,0.84784955,0.04974246,0.39788765,0.5168476,0.74503547,0.7185447,0.28170627,0.026260555,9,0.9189007,0.06624794,0.06954074,0.6049889,0.97142583,0.9699574,0.37197548,0.57324874,0.013367116,10,0.26218188,0.4926622,0.89025754,0.7134106,0.20453972,0.5592098,0.76974607,0.095903635,0.33921313,11,0.24597454,0.8133995,0.7392718,0.2815755,0.7452981,0.2280255,0.026116371,0.777073,0.54865825,12,0.8245716,0.8125996,0.88886166,0.050267577,0.56320786,0.23525119,0.8015001,0.5052093,0.84070706,13,0.8185903,0.66503704,0.100717664,0.65934825,0.16981328,0.48457563,0.24965435,0.01158613,0.29590327,14,0.5839829,0.40780735,0.5818663,0.8385226,0.6304387,0.1180585,0.57731426,0.21367002,0.5072524
0,0.90586185,0.8883121,0.6323312,0.11575812,0.9828049,0.5764593,0.78171766,0.5148997,0.75404024,1,0.90808624,0.75037885,0.9786336,0.22257167,0.94019,0.5410183,0.27834707,0.06499016,0.52364737,2,0.3883831,0.5551813,0.28891563,0.22702008,0.9987242,0.5384243,0.75884783,0.036237,0.08729869,3,0.96718633,0.897407,0.26796228,0.43674666,0.007967234,0.10503292,0.38273096,0.9040552,0.23820734,4,0.21584362,0.14922512,0.12630695,0.13222587,0.007966816,0.92073286,0.285011,0.994396,0.4483812,5,0.5906228,0.20633233,0.06458753,0.42561287,0.10132253,0.7802057,0.51528484,0.6513016,0.46361512,6,0.39695883,0.6308436,0.65115947,0.024038196,0.21503842,0.048019767,0.7094539,0.36877435,0.39344746,7,0.062325895,0.03298539,0.71332484,0.41347933,0.88927156,0.4317971,0.078659415,0.47535408,0.19965899,8,0.28764802,0.5368835,0.4280424,0.067907274,0.958618,0.43794042,0.65699923,0.33050096,0.28864402,9,0.19735575,0.3395248,0.21300304,0.11432588,0.14179921,0.750205,0.13539147,0.972795,0.24687213,10,0.039331555,0.009068072,0.641135,0.6579253,0.8050438,0.40363085,0.45767367,0.20646983,0.631998,11,0.34421772,0.3693809,0.63820124,0.2236461,0.17749399,0.9126476,0.6320806,0.66633433,0.2653275,12,0.5754245,0.715855,0.8650703,0.81221545,0.56567675,0.654646,0.7661161,0.7828966,0.7652482,13,0.4787253,0.027568161,0.55859375,0.19169152,0.28508765,0.89275044,0.534389,0.9879528,0.23865706,14,0.36044282,0.039150715,0.16446513,0.6561611,0.7375257,0.6144656,0.5723814,0.7435935,0.6349323
